individual	chr1:246864116:246867244:cluster24618	chr1:246864116:246867661:cluster24618	chr1:246867351:246867661:cluster24618
GTEX-1QP9N	7	0	8
GTEX-11ZUS	5	0	10
GTEX-1F75A	8	0	14
GTEX-13O3Q	4	0	7
GTEX-XGQ4	8	0	12
GTEX-13G51	2	0	4
GTEX-ZDTS	7	0	10
GTEX-1B97I	15	0	19
GTEX-1A3MX	8	0	15
GTEX-XOT4	8	0	13
GTEX-PLZ4	4	0	6
GTEX-OXRK	9	0	13
GTEX-15G1A	29	1	47
GTEX-1C6VR	8	0	13
GTEX-1JMQI	15	0	27
GTEX-11OF3	11	0	19
GTEX-1R46S	6	0	9
GTEX-1P4AB	12	0	17
GTEX-1KWVE	12	0	15
GTEX-1CB4F	5	0	9
GTEX-ZF3C	6	0	12
GTEX-14BIL	10	0	16
GTEX-1GMRU	11	0	20
GTEX-13FH7	4	0	6
GTEX-OIZH	23	0	39
GTEX-Y3I4	8	0	11
GTEX-1269C	6	0	11
GTEX-S32W	12	0	24
GTEX-1R9PM	15	0	21
GTEX-1LSNM	15	0	22
GTEX-1RAZA	19	0	27
GTEX-13OVH	4	0	6
GTEX-1EU9M	6	0	7
GTEX-U3ZN	24	0	41
GTEX-11ZTS	6	0	8
GTEX-145MO	10	0	14
GTEX-16BQI	18	0	26
GTEX-117YW	11	0	15
GTEX-111VG	3	0	6
GTEX-Q2AG	2	0	5
GTEX-1F7RK	9	0	12
GTEX-1QEPI	6	0	11
GTEX-15CHQ	3	0	7
GTEX-1LVAO	8	0	12
GTEX-1EWIQ	7	0	8
GTEX-Y5LM	3	0	4
GTEX-V955	33	0	56
GTEX-1JN6P	9	0	14
GTEX-P4PQ	15	0	23
GTEX-1GN73	7	0	13
GTEX-11LCK	7	0	10
GTEX-RTLS	8	0	13
GTEX-1S82Y	18	0	32
GTEX-1QAET	11	0	17
GTEX-15CHC	9	0	16
GTEX-1QCLZ	10	0	16
GTEX-1314G	10	0	14
GTEX-PLZ6	5	0	6
GTEX-ZE7O	2	0	3
GTEX-1PDJ9	9	0	18
GTEX-16GPK	9	0	18
GTEX-WOFL	10	0	19
GTEX-1GZ4I	15	0	25
GTEX-1PBJJ	10	0	16
GTEX-13OW8	5	0	8
GTEX-R55G	4	0	8
GTEX-145MH	8	0	14
GTEX-1E2YA	5	0	7
GTEX-16XZY	7	0	14
GTEX-12WSJ	3	0	6
GTEX-N7MS	3	0	6
GTEX-1A3MV	12	0	21
GTEX-1IDJE	12	0	21
GTEX-14PJ5	18	0	28
GTEX-ZAB4	4	0	6
GTEX-14PII	9	0	18
GTEX-15ER7	21	1	39
GTEX-T8EM	31	1	46
GTEX-1C4CL	13	0	19
GTEX-WFON	21	0	28
GTEX-13VXU	10	0	15
GTEX-SNMC	15	0	23
GTEX-14PJ2	5	0	11
GTEX-1128S	6	0	13
GTEX-RN64	4	0	9
GTEX-147JS	7	0	9
GTEX-15SB6	9	0	14
GTEX-QCQG	11	0	22
GTEX-144GL	4	0	5
GTEX-13RTJ	12	0	18
GTEX-R55C	9	0	15
GTEX-117XS	6	0	10
GTEX-139YR	10	0	13
GTEX-15SKB	16	0	23
GTEX-U8XE	3	0	5
GTEX-1BAJH	9	0	11
GTEX-ZVZP	12	0	24
GTEX-11ONC	10	0	18
GTEX-VUSG	16	0	31
GTEX-11ZTT	8	0	12
GTEX-11I78	12	0	19
GTEX-1GPI6	6	0	11
GTEX-Z93S	6	0	13
GTEX-111YS	12	0	18
GTEX-14H4A	3	0	3
GTEX-144FL	10	0	16
GTEX-ZYFD	2	0	4
GTEX-11XUK	16	0	22
GTEX-13OVG	7	0	9
GTEX-12ZZX	6	0	11
GTEX-YECK	3	0	7
GTEX-14XAO	5	0	9
GTEX-1GN2E	4	0	7
GTEX-1JMQK	9	0	12
GTEX-ZZPU	14	0	21
GTEX-14E6E	12	0	15
GTEX-ZGAY	15	0	23
GTEX-147GR	1	0	2
GTEX-13CF3	14	0	18
GTEX-ZVT4	6	0	12
GTEX-1R9K5	22	0	39
GTEX-12584	4	0	7
GTEX-1CB4I	6	0	7
GTEX-1R9JW	10	0	12
GTEX-SE5C	10	0	14
GTEX-11O72	6	0	11
GTEX-P4QT	18	0	26
GTEX-Q734	11	0	15
GTEX-1A8G7	11	0	18
GTEX-QDVJ	5	0	6
GTEX-1EX96	5	0	9
GTEX-RM2N	8	0	11
GTEX-1GF9V	11	0	16
GTEX-1RAZQ	16	0	30
GTEX-WFG8	16	0	29
GTEX-12WSN	10	0	20
GTEX-PX3G	5	0	7
GTEX-1R7EV	3	0	7
GTEX-146FH	9	0	12
GTEX-1ICLY	4	0	6
GTEX-14BIM	7	0	11
GTEX-17F98	5	0	11
GTEX-1GTWX	8	0	16
GTEX-PW2O	4	0	5
GTEX-XAJ8	11	0	16
GTEX-15UKP	8	0	15
GTEX-1CB4J	16	0	31
GTEX-17F97	8	0	14
GTEX-PSDG	8	0	11
GTEX-Z9EW	9	0	17
GTEX-11GS4	6	0	8
GTEX-1QP67	7	0	15
GTEX-ZVT3	11	0	17
GTEX-S95S	3	0	5
GTEX-1QP28	9	0	17
GTEX-13OW7	11	0	18
