individual	chr18:50920758:50921074:cluster11612	chr18:50920758:50924098:cluster11612	chr18:50921187:50924098:cluster11612
GTEX-ZF2S	69	0	92
GTEX-ZV6S	32	0	35
GTEX-WEY5	112	0	134
GTEX-1QP9N	72	0	80
GTEX-11ZUS	60	0	72
GTEX-1B97J	72	0	84
GTEX-1F75A	108	0	139
GTEX-14LZ3	84	0	94
GTEX-13O3Q	65	0	82
GTEX-146FQ	53	0	68
GTEX-13QBU	36	0	45
GTEX-RNOR	74	0	97
GTEX-ZDTS	37	0	49
GTEX-1B97I	53	0	60
GTEX-1A3MX	77	0	101
GTEX-17GQL	76	0	99
GTEX-1FIGZ	51	0	58
GTEX-15RIG	76	0	86
GTEX-WRHK	101	0	129
GTEX-1E1VI	80	0	90
GTEX-13RTL	57	0	67
GTEX-15G1A	60	0	68
GTEX-QV44	60	0	71
GTEX-ZF3C	57	0	65
GTEX-PWCY	77	0	86
GTEX-Y111	63	0	84
GTEX-18A67	49	0	58
GTEX-SJXC	181	0	226
GTEX-1GMRU	86	0	107
GTEX-X261	65	0	82
GTEX-OIZH	112	0	133
GTEX-1R9PN	89	0	111
GTEX-Y3I4	25	0	33
GTEX-1AMFI	88	0	102
GTEX-11ZU8	47	0	54
GTEX-S32W	81	0	101
GTEX-1R9PM	48	0	65
GTEX-18D9U	43	0	51
GTEX-1LSNM	46	0	56
GTEX-1MUQO	108	0	132
GTEX-15D79	84	0	96
GTEX-13OVH	84	0	105
GTEX-1EU9M	70	0	92
GTEX-U3ZN	83	0	104
GTEX-145MO	64	0	77
GTEX-117YW	75	0	84
GTEX-111VG	83	0	105
GTEX-Q2AG	32	0	42
GTEX-1R9K4	88	0	104
GTEX-YJ8O	53	0	66
GTEX-OOBK	22	0	30
GTEX-ZC5H	73	0	97
GTEX-1LVAO	34	0	37
GTEX-Y9LG	50	0	58
GTEX-Y5LM	51	0	58
GTEX-11EI6	41	0	46
GTEX-15RIF	70	0	92
GTEX-1JN6P	83	0	101
GTEX-P4PQ	70	0	84
GTEX-11LCK	52	0	67
GTEX-OXRP	16	0	22
GTEX-14E6D	80	0	94
GTEX-18A66	64	0	74
GTEX-XBEC	78	0	92
GTEX-15CHC	53	0	62
GTEX-13O21	73	0	81
GTEX-1QCLZ	51	0	60
GTEX-ZTPG	47	0	59
GTEX-13SLW	35	0	47
GTEX-11TT1	37	0	45
GTEX-18A7A	63	0	76
GTEX-WHSB	60	0	73
GTEX-ZAK1	84	0	97
GTEX-16XZY	51	0	65
GTEX-13X6H	65	0	83
GTEX-12WSJ	33	0	40
GTEX-1LVAM	99	0	122
GTEX-16XZZ	83	0	106
GTEX-14PII	66	0	84
GTEX-T8EM	277	0	325
GTEX-17HHE	41	0	54
GTEX-ZPCL	91	0	108
GTEX-U3ZM	51	0	63
GTEX-1A8G6	74	0	92
GTEX-14PN4	33	0	39
GTEX-T6MN	33	0	38
GTEX-15SHV	68	0	78
GTEX-14PJ2	32	0	40
GTEX-1128S	80	0	103
GTEX-RN64	92	0	104
GTEX-1QP66	89	0	107
GTEX-1GZHY	85	0	104
GTEX-1JN1M	53	0	65
GTEX-15SB6	52	0	61
GTEX-QCQG	63	0	70
GTEX-144GL	82	0	97
GTEX-13RTJ	68	0	87
GTEX-14PJ6	49	0	59
GTEX-1MCQQ	67	0	77
GTEX-OXRL	57	0	64
GTEX-1B8KZ	89	0	117
GTEX-1EH9U	38	0	47
GTEX-ZVZP	30	0	39
GTEX-13QIC	24	0	30
GTEX-11ZTT	66	0	87
GTEX-12WSL	56	0	66
GTEX-11I78	47	0	55
GTEX-1GPI6	53	0	67
GTEX-Z93S	77	0	90
GTEX-X4EO	98	0	118
GTEX-14H4A	56	0	72
GTEX-1CAMQ	52	0	57
GTEX-144FL	47	0	53
GTEX-11XUK	44	0	55
GTEX-YECK	71	0	90
GTEX-1GN2E	51	0	57
GTEX-1JMQK	68	0	84
GTEX-13D11	87	0	114
GTEX-ZGAY	81	0	105
GTEX-1B8SF	133	0	159
GTEX-13CF3	50	0	62
GTEX-1F48J	57	0	70
GTEX-ZVT4	69	0	88
GTEX-1R9K5	49	0	58
GTEX-1R9JW	74	0	94
GTEX-15DCD	103	0	119
GTEX-SE5C	56	0	71
GTEX-QESD	44	0	58
GTEX-11O72	70	0	83
GTEX-Q734	63	0	72
GTEX-QDVJ	29	0	32
GTEX-1S82U	100	0	117
GTEX-WFG7	29	0	40
GTEX-WL46	114	0	145
GTEX-15RIE	65	0	74
GTEX-12WSN	42	0	52
GTEX-PX3G	49	0	65
GTEX-U3ZH	45	0	55
GTEX-1JKYR	84	0	110
GTEX-1477Z	58	0	71
GTEX-14BIM	75	0	97
GTEX-Y5V6	36	0	47
GTEX-VJWN	62	0	80
GTEX-ZF29	85	0	95
GTEX-15UKP	73	0	83
GTEX-1CB4J	86	0	108
GTEX-ZVE2	63	0	79
GTEX-1QP67	64	0	77
GTEX-ZVT3	50	0	64
GTEX-S95S	57	0	73
GTEX-13OW7	75	0	94
