individual	chr15:40954263:40955373:cluster48070	chr15:40954263:40955401:cluster48070	chr15:40954263:40955500:cluster48070
GTEX-PWN1	215	0	0
GTEX-1A32A	99	0	0
GTEX-1C6VQ	81	0	0
GTEX-14PJ4	265	0	0
GTEX-1OFPY	182	0	0
GTEX-1F75B	1157	0	0
GTEX-1QP6S	88	0	0
GTEX-11NUK	4	0	0
GTEX-131YS	2	0	0
GTEX-14PJN	272	0	0
GTEX-12696	199	0	0
GTEX-XQ8I	280	0	0
GTEX-147F4	14	0	0
GTEX-13W3W	345	0	1
GTEX-QV31	39	0	0
GTEX-1AX9K	267	0	0
GTEX-1B933	3	0	0
GTEX-11VI4	240	0	0
GTEX-XUW1	133	0	0
GTEX-WZTO	11	0	0
GTEX-1GZ2Q	90	0	0
GTEX-1313W	13	0	0
GTEX-XQ3S	21	0	0
GTEX-1GMR3	272	0	0
GTEX-1C6WA	125	0	0
GTEX-OIZI	124	0	0
GTEX-1JKYN	68	0	0
GTEX-XUZC	695	0	0
GTEX-18A7B	569	0	0
GTEX-XBEW	303	0	0
GTEX-183FY	22	0	0
GTEX-145LU	50	0	0
GTEX-111FC	11	0	0
GTEX-13X6J	5	0	0
GTEX-1LNCM	1	0	0
GTEX-1KD5A	60	0	0
GTEX-1LSNL	51	0	0
GTEX-1S83E	229	0	0
GTEX-UTHO	39	0	0
GTEX-ZDYS	217	0	0
GTEX-ZLV1	564	0	0
GTEX-1NUQO	226	0	0
GTEX-OHPN	33	0	0
GTEX-ZUA1	1	0	0
GTEX-18A6Q	3	0	0
GTEX-13FTZ	18	0	0
GTEX-17EUY	136	0	0
GTEX-1LGOU	487	0	1
GTEX-1L5NE	155	0	0
GTEX-1I4MK	352	0	0
GTEX-X8HC	59	0	0
GTEX-169BO	530	0	1
GTEX-11EM3	2416	0	0
GTEX-1MCYP	378	0	0
GTEX-1JMQJ	8	0	0
GTEX-13FTY	11	0	0
GTEX-16NPX	5	0	0
GTEX-15ETS	63	0	0
GTEX-1PPH7	700	0	0
GTEX-1212Z	31	0	0
GTEX-1F5PL	612	0	0
GTEX-WK11	1	0	0
GTEX-1GPI7	47	0	0
GTEX-1GN1W	719	0	0
GTEX-1RAZR	118	0	0
GTEX-1S82P	28	0	0
GTEX-Y8DK	3	0	0
GTEX-OHPL	371	0	0
GTEX-1QPFJ	210	0	0
GTEX-12C56	175	0	0
GTEX-1211K	563	0	0
GTEX-TSE9	449	0	0
GTEX-ZYFG	346	0	0
GTEX-W5WG	460	0	0
GTEX-1ICG6	107	0	0
GTEX-TMMY	872	0	2
GTEX-1N2DW	12	0	0
GTEX-PLZ5	43	0	0
GTEX-13O3O	150	0	0
GTEX-SN8G	301	0	0
GTEX-1C2JI	73	0	0
GTEX-1K2DA	348	0	0
GTEX-18D9A	94	0	0
GTEX-1LH75	145	0	0
GTEX-QEL4	125	0	0
GTEX-U8T8	517	0	1
GTEX-T5JC	274	0	0
GTEX-ZF2S	50	0	0
GTEX-ZV6S	504	0	0
GTEX-WEY5	1476	0	0
GTEX-14BMU	628	0	0
GTEX-1399T	2	0	0
GTEX-1QP9N	298	0	0
GTEX-11ZUS	18	0	0
GTEX-1B97J	134	0	0
GTEX-131XF	134	0	0
GTEX-1F75A	12	0	0
GTEX-P44G	73	0	0
GTEX-14LZ3	111	0	0
GTEX-13O3Q	27	0	0
GTEX-139UW	252	0	0
GTEX-13N2G	245	0	0
GTEX-146FQ	43	0	0
GTEX-13QBU	1587	0	0
GTEX-XGQ4	225	0	0
GTEX-13U4I	2	0	0
GTEX-13G51	1	0	0
GTEX-RNOR	13	0	0
GTEX-WYJK	543	0	0
GTEX-ZDTS	7	0	0
GTEX-R3RS	71	0	0
GTEX-1B97I	203	0	0
GTEX-1A3MX	1262	0	0
GTEX-XOT4	7	0	0
GTEX-PLZ4	126	0	0
GTEX-1IDFM	248	0	0
GTEX-17GQL	257	0	0
GTEX-11GSO	71	0	0
GTEX-1FIGZ	231	0	0
GTEX-OXRK	260	0	0
GTEX-15RIG	36	0	0
GTEX-13FTW	402	0	0
GTEX-QEG5	49	0	0
GTEX-17HII	65	0	0
GTEX-1E1VI	19	0	0
GTEX-11ZVC	20	0	0
GTEX-1339X	379	0	0
GTEX-13RTL	1	0	0
GTEX-ZZ64	317	0	0
GTEX-17HGU	1	0	0
GTEX-1C6VR	9	0	0
GTEX-QV44	129	0	0
GTEX-1JMQI	1056	0	0
GTEX-11OF3	5	0	0
GTEX-1R46S	333	0	0
GTEX-ZV68	354	0	0
GTEX-1P4AB	172	0	0
GTEX-11UD2	42	0	0
GTEX-1KWVE	3	0	0
GTEX-1M4P7	11	0	0
GTEX-17EVQ	70	0	0
GTEX-ZF3C	84	0	0
GTEX-PWCY	169	0	0
GTEX-Y111	6	0	0
GTEX-14BIL	755	0	0
GTEX-18A67	31	0	0
GTEX-SJXC	169	0	0
GTEX-1GMRU	21	0	0
GTEX-1A3MW	450	0	0
GTEX-X261	640	0	0
GTEX-13FH7	394	0	0
GTEX-OIZH	434	0	0
GTEX-YEC3	343	0	0
GTEX-1R9PN	677	0	0
GTEX-Y3I4	215	0	0
GTEX-1269C	104	0	0
GTEX-O5YT	745	0	0
GTEX-1AMFI	316	0	0
GTEX-11ZU8	224	0	0
GTEX-S32W	430	0	0
GTEX-1R9PM	14	0	0
GTEX-18D9U	446	0	0
GTEX-1LVA9	7	0	0
GTEX-1192X	42	0	0
GTEX-1LSNM	151	0	0
GTEX-1MUQO	754	0	0
GTEX-15D79	8	0	0
GTEX-1RAZA	99	0	0
GTEX-13OVH	203	0	0
GTEX-1EU9M	37	0	0
GTEX-U3ZN	80	0	0
GTEX-11ZTS	15	0	0
GTEX-T2IS	24	0	0
GTEX-145MO	423	0	1
GTEX-WYVS	148	0	0
GTEX-16BQI	441	0	0
GTEX-13N1W	96	0	0
GTEX-117YW	10	0	0
GTEX-16MT8	92	0	0
GTEX-111VG	7	0	0
GTEX-1F6IF	19	0	0
GTEX-ZWKS	66	0	0
GTEX-Q2AG	11	0	0
GTEX-1AX9J	459	0	0
GTEX-1F7RK	3	0	0
GTEX-1R9K4	107	0	0
GTEX-OOBK	214	0	0
GTEX-1QEPI	20	0	0
GTEX-ZC5H	31	0	0
GTEX-15CHQ	26	0	0
GTEX-1LVAO	3	0	0
GTEX-Y9LG	385	0	0
GTEX-1EWIQ	1	0	0
GTEX-Y5LM	135	0	0
GTEX-11EI6	227	0	0
GTEX-17KNJ	79	0	0
GTEX-QDT8	62	0	0
GTEX-1A8FM	27	0	0
GTEX-1ICLZ	31	0	0
GTEX-V1D1	53	0	0
GTEX-15RIF	166	0	0
GTEX-1M5QR	990	0	0
GTEX-XPVG	455	0	1
GTEX-V955	319	0	0
GTEX-1JN6P	43	0	0
GTEX-ZT9X	128	0	0
GTEX-P4PQ	342	0	0
GTEX-1AMEY	549	0	0
GTEX-1IDJF	64	0	0
GTEX-1GN73	216	0	0
GTEX-183WM	7	0	0
GTEX-11LCK	617	0	0
GTEX-RTLS	190	0	0
GTEX-OXRP	76	0	0
GTEX-14E6D	255	0	0
GTEX-1S82Y	1	0	0
GTEX-18A66	20	0	0
GTEX-XBEC	97	0	0
GTEX-1QAET	29	0	0
GTEX-15CHC	169	0	0
GTEX-13O21	244	0	0
GTEX-1QCLZ	389	0	0
GTEX-1RB15	16	0	0
GTEX-13PVR	776	0	1
GTEX-1314G	8	0	0
GTEX-ZTPG	113	0	0
GTEX-PLZ6	160	0	0
GTEX-1399U	299	0	0
GTEX-YB5K	476	0	0
GTEX-ZE7O	5	0	0
GTEX-QDVN	230	0	0
GTEX-1PDJ9	667	0	0
GTEX-QVUS	5	0	0
GTEX-13SLW	42	0	0
GTEX-16GPK	3	0	0
GTEX-1PIEJ	9	0	0
GTEX-15CHR	51	0	0
GTEX-132Q8	260	0	0
GTEX-13112	18	0	0
GTEX-11TT1	543	0	0
GTEX-18A7A	6	0	0
GTEX-WHSB	930	0	0
GTEX-WOFL	27	0	0
GTEX-1RQED	10	0	0
GTEX-ZAK1	32	0	0
GTEX-1GZ4I	106	0	0
GTEX-1PBJJ	552	0	0
GTEX-13OW8	64	0	0
GTEX-1QP2A	534	0	0
GTEX-R55G	109	0	0
GTEX-145MH	4	0	0
GTEX-1E2YA	246	0	0
GTEX-16XZY	17	0	0
GTEX-13X6H	32	0	0
GTEX-OIZG	9	0	0
GTEX-1F52S	81	0	0
GTEX-11GSP	51	0	0
GTEX-12WSG	3	0	0
GTEX-1F5PK	133	0	0
GTEX-12WSJ	542	0	0
GTEX-N7MS	57	0	0
GTEX-1A3MV	559	0	0
GTEX-1IDJE	10	0	0
GTEX-144GM	3	0	0
GTEX-1LVAM	10	0	0
GTEX-14PJ5	717	0	0
GTEX-133LE	399	0	0
GTEX-1R9PO	323	0	0
GTEX-16XZZ	788	0	0
GTEX-1K2DU	1158	0	1
GTEX-ZAB4	2	0	0
GTEX-O5YV	66	0	0
GTEX-14PII	238	0	0
GTEX-15ER7	24	0	0
GTEX-T8EM	177	0	0
GTEX-13OW6	39	0	0
GTEX-17HHE	4	0	0
GTEX-ZPCL	27	0	0
GTEX-WOFM	310	0	0
GTEX-1LG7Z	81	0	0
GTEX-RWSA	205	0	0
GTEX-1R7EU	378	0	0
GTEX-U3ZM	403	0	0
GTEX-1A8G6	19	0	0
GTEX-14PN4	743	0	0
GTEX-WFON	268	0	0
GTEX-13VXU	33	0	0
GTEX-SNMC	13	0	0
GTEX-T6MN	3	0	0
GTEX-15SHV	800	0	0
GTEX-13PLJ	12	0	0
GTEX-18465	27	0	0
GTEX-14PJ2	38	0	0
GTEX-1128S	540	0	0
GTEX-RN64	7	0	0
GTEX-1QP66	378	0	0
GTEX-1GZHY	11	0	0
GTEX-1JN1M	20	0	0
GTEX-QVJO	9	0	0
GTEX-147JS	40	0	0
GTEX-15SB6	25	0	0
GTEX-QCQG	461	0	0
GTEX-13RTJ	269	0	0
GTEX-R55C	114	0	0
GTEX-14PJ6	182	0	0
GTEX-1MCQQ	96	0	0
GTEX-1GF9U	68	0	0
GTEX-1CB4E	21	0	0
GTEX-OXRL	342	0	0
GTEX-11NSD	18	0	0
GTEX-14PJM	151	0	0
GTEX-117XS	40	0	0
GTEX-1B8KZ	164	0	0
GTEX-1EH9U	722	0	0
GTEX-139YR	25	0	0
GTEX-1445S	396	0	0
GTEX-1MA7W	142	0	0
GTEX-15SKB	147	0	0
GTEX-U8XE	5	0	0
GTEX-1BAJH	5	0	0
GTEX-ZVZP	210	0	0
GTEX-11ONC	92	0	0
GTEX-WY7C	344	0	0
GTEX-14LLW	567	0	0
GTEX-VUSG	2	0	0
GTEX-13QIC	57	0	0
GTEX-11ZTT	380	0	0
GTEX-12WSL	442	0	0
GTEX-12KS4	449	0	0
GTEX-11I78	503	0	0
GTEX-1GMR8	205	0	0
GTEX-1GPI6	1	0	0
GTEX-Z93S	8	0	0
GTEX-1GN1U	483	0	0
GTEX-X4EO	49	0	0
GTEX-111YS	458	0	0
GTEX-13111	20	0	0
GTEX-14H4A	399	0	0
GTEX-139TS	58	0	0
GTEX-14PK6	111	0	0
GTEX-1O9I2	346	0	0
GTEX-1CAMQ	407	0	0
GTEX-XMD2	31	0	0
GTEX-144FL	23	0	0
GTEX-1B8L1	5	0	0
GTEX-13QJ3	33	0	0
GTEX-ZYFD	33	0	0
GTEX-14JG1	1	0	0
GTEX-ZA64	793	0	0
GTEX-1PIIG	84	0	0
GTEX-ZVE1	86	0	0
GTEX-17JCI	56	0	0
GTEX-11XUK	100	0	0
GTEX-REY6	116	0	0
GTEX-1JJ6O	1088	0	0
GTEX-13OVK	88	0	0
GTEX-WRHU	100	0	0
GTEX-Y8LW	753	0	0
GTEX-13OVG	215	0	0
GTEX-12ZZX	6	0	0
GTEX-YECK	45	0	0
GTEX-WHSE	10	0	0
GTEX-1F88F	21	0	0
GTEX-12WSA	55	0	0
GTEX-OIZF	230	0	0
GTEX-14XAO	310	0	0
GTEX-1GN2E	103	0	0
GTEX-1JMQK	325	0	0
GTEX-ZZPU	99	0	0
GTEX-14E6E	1402	0	0
GTEX-13D11	105	0	0
GTEX-ZP4G	230	0	0
GTEX-15DZA	235	0	0
GTEX-ZGAY	51	0	0
GTEX-14C39	274	0	0
GTEX-1B8SF	94	0	0
GTEX-17EVP	101	0	0
GTEX-147GR	6	0	0
GTEX-11P81	18	0	0
GTEX-13CF3	311	0	0
GTEX-1F48J	61	0	0
GTEX-ZVT4	340	0	0
GTEX-1R9K5	3	0	0
GTEX-12WSF	8	0	0
GTEX-12584	56	0	0
GTEX-1CB4I	123	0	0
GTEX-1R9JW	491	0	0
GTEX-15DCD	24	0	0
GTEX-16NPV	155	0	0
GTEX-SE5C	403	0	0
GTEX-QESD	11	0	0
GTEX-1399S	564	0	0
GTEX-11O72	916	0	0
GTEX-P4QT	452	0	0
GTEX-WWTW	178	0	0
GTEX-13X6K	75	0	0
GTEX-Q734	2	0	0
GTEX-1A8G7	226	0	0
GTEX-1B932	4	0	0
GTEX-1EX96	30	0	0
GTEX-TKQ2	1	0	0
GTEX-RM2N	148	0	0
GTEX-14DAQ	8	0	0
GTEX-1S82U	561	0	0
GTEX-WFG7	413	0	0
GTEX-ZEX8	22	0	0
GTEX-WL46	24	0	0
GTEX-15RIE	56	0	0
GTEX-1GF9V	128	0	0
GTEX-1RAZQ	207	0	0
GTEX-WFG8	514	0	0
GTEX-12WSN	540	0	0
GTEX-PX3G	2	0	0
GTEX-13FHO	42	0	0
GTEX-1R7EV	184	0	0
GTEX-146FH	203	0	0
GTEX-RUSQ	96	0	0
GTEX-U3ZH	12	0	0
GTEX-1ICLY	139	0	0
GTEX-YFC4	22	0	0
GTEX-1JKYR	74	0	0
GTEX-Q2AI	170	0	0
GTEX-1477Z	1	0	0
GTEX-14BIM	449	0	0
GTEX-17F98	481	0	1
GTEX-Y5V6	811	0	0
GTEX-1GTWX	411	0	0
GTEX-VJWN	17	0	0
GTEX-111CU	236	0	0
GTEX-PW2O	16	0	0
GTEX-XAJ8	294	0	0
GTEX-ZF29	868	0	0
GTEX-15UKP	638	0	0
GTEX-1CB4J	418	0	1
GTEX-17F97	320	0	0
GTEX-13NZB	69	0	0
GTEX-PSDG	119	0	0
GTEX-ZVE2	43	0	0
GTEX-13PVQ	12	0	0
GTEX-17HHY	5	0	0
GTEX-13O3P	235	0	0
GTEX-Z9EW	249	0	0
GTEX-11GS4	75	0	0
GTEX-1QP67	154	0	0
GTEX-ZVT3	7	0	0
GTEX-OXRN	1620	0	0
GTEX-S95S	515	0	1
GTEX-1QP28	338	0	0
GTEX-XV7Q	325	0	0
GTEX-13OW7	33	0	0
